City,Year,avg_city_temp
Chongqing,1995,17.035666666666668
Chongqing,1996,16.538833333333336
Chongqing,1997,17.215500000000002
Chongqing,1998,17.93341666666667
Chongqing,1999,17.385583333333333
Chongqing,2000,17.021666666666665
Chongqing,2001,17.453166666666664
Chongqing,2002,17.5115
Chongqing,2003,17.418833333333332
Chongqing,2004,17.202916666666667
Chongqing,2005,17.20775
Chongqing,2006,18.093333333333334
Chongqing,2007,17.844166666666666
Chongqing,2008,17.34691666666667
Chongqing,2009,17.745916666666666
Chongqing,2010,17.34691666666667
Chongqing,2011,17.382916666666667
Chongqing,2012,17.02808333333333
Chongqing,2013,19.55075
Dakar,1849,24.07825
Dakar,1850,24.08283333333333
Dakar,1851,24.263416666666668
Dakar,1856,24.067000000000004
Dakar,1857,23.988545454545456
Dakar,1858,23.852166666666665
Dakar,1859,24.594916666666666
Dakar,1860,24.05633333333333
Dakar,1861,24.144750000000002
Dakar,1862,23.803916666666666
Dakar,1863,23.712500000000002
Dakar,1864,24.258916666666668
Dakar,1865,24.37375
Dakar,1866,21.8226
Dakar,1868,24.183363636363637
Dakar,1869,25.1423
Dakar,1870,24.81290909090909
Dakar,1873,26.272500000000004
Dakar,1874,23.834083333333336
Dakar,1875,23.750833333333333
Dakar,1876,24.39925
Dakar,1877,24.23958333333333
Dakar,1878,24.502916666666668
Dakar,1879,24.08283333333333
Dakar,1880,24.12516666666667
Dakar,1881,24.27536363636364
Dakar,1882,24.446749999999998
Dakar,1883,24.66190909090909
Dakar,1884,24.107166666666668
Dakar,1885,23.754
Dakar,1886,23.84716666666667
Dakar,1887,24.046999999999997
Dakar,1888,24.198249999999998
Dakar,1889,23.575666666666667
Dakar,1890,23.884
Dakar,1891,24.325666666666667
Dakar,1892,24.853666666666665
Dakar,1893,24.9195
Dakar,1894,23.972666666666665
Dakar,1895,24.15608333333333
Dakar,1896,24.845583333333337
Dakar,1897,25.152500000000007
Dakar,1898,24.82525
Dakar,1899,25.039666666666665
Dakar,1900,24.640083333333333
Dakar,1901,24.56391666666667
Dakar,1902,24.81358333333333
Dakar,1903,24.39375
Dakar,1904,23.846833333333333
Dakar,1905,24.132583333333333
Dakar,1906,24.38083333333334
Dakar,1907,23.14916666666667
Dakar,1908,24.12558333333334
Dakar,1909,24.121666666666666
Dakar,1910,24.382
Dakar,1911,24.33875
Dakar,1912,24.168416666666662
Dakar,1913,24.544416666666663
Dakar,1914,24.613583333333338
Dakar,1915,24.838499999999996
Dakar,1916,24.294416666666667
Dakar,1917,23.94241666666667
Dakar,1918,24.30175
Dakar,1919,24.875749999999996
Dakar,1920,24.42
Dakar,1921,24.471083333333336
Dakar,1922,24.513499999999997
Dakar,1923,24.4965
Dakar,1924,24.47158333333333
Dakar,1925,24.824916666666667
Dakar,1926,25.39408333333333
Dakar,1927,25.047083333333344
Dakar,1928,24.276666666666667
Dakar,1929,24.67475
Dakar,1930,24.03225
Dakar,1931,24.56058333333333
Dakar,1932,24.361249999999995
Dakar,1933,24.263666666666666
Dakar,1934,23.83475
Dakar,1935,24.326583333333335
Dakar,1936,24.9315
Dakar,1937,25.38358333333333
Dakar,1938,24.75991666666667
Dakar,1939,24.388166666666667
Dakar,1940,24.54975
Dakar,1941,24.69558333333333
Dakar,1942,24.37875
Dakar,1943,24.542499999999993
Dakar,1944,24.85433333333333
Dakar,1945,25.430583333333335
Dakar,1946,24.606916666666674
Dakar,1947,24.539
Dakar,1948,24.674000000000003
Dakar,1949,24.500000000000004
Dakar,1950,24.696749999999998
Dakar,1951,24.189666666666668
Dakar,1952,24.432749999999995
Dakar,1953,24.451666666666664
Dakar,1954,24.487750000000002
Dakar,1955,24.77266666666667
Dakar,1956,24.266750000000002
Dakar,1957,24.151
Dakar,1958,25.05683333333333
Dakar,1959,24.4265
Dakar,1960,24.47075
Dakar,1961,24.890666666666664
Dakar,1962,24.95483333333333
Dakar,1963,25.036083333333334
Dakar,1964,24.79558333333333
Dakar,1965,24.24116666666667
Dakar,1966,24.976499999999998
Dakar,1967,24.18283333333333
Dakar,1968,24.10325
Dakar,1969,25.404
Dakar,1970,25.217000000000002
Dakar,1971,24.372750000000007
Dakar,1972,24.540750000000003
Dakar,1973,25.015583333333336
Dakar,1974,24.095499999999998
Dakar,1975,24.405500000000004
Dakar,1976,24.335500000000007
Dakar,1977,25.179916666666667
Dakar,1978,25.044416666666667
Dakar,1979,25.425083333333337
Dakar,1980,24.851916666666664
Dakar,1981,25.24625
Dakar,1982,24.524250000000006
Dakar,1983,25.611
Dakar,1984,24.93283333333333
Dakar,1985,24.625833333333333
Dakar,1986,24.600666666666665
Dakar,1987,25.66016666666667
Dakar,1988,25.124499999999998
Dakar,1989,25.025500000000005
Dakar,1990,25.125249999999998
Dakar,1991,25.004166666666666
Dakar,1992,25.089583333333334
Dakar,1993,24.992000000000004
Dakar,1994,24.941083333333335
Dakar,1995,25.328999999999997
Dakar,1996,25.488249999999997
Dakar,1997,25.867083333333337
Dakar,1998,26.02558333333334
Dakar,1999,24.931
Dakar,2000,25.259333333333334
Dakar,2001,25.792
Dakar,2002,25.40416666666667
Dakar,2003,25.25091666666667
Dakar,2004,25.38083333333333
Dakar,2005,25.78441666666667
Dakar,2006,25.320666666666668
Dakar,2007,25.335749999999994
Dakar,2008,25.49775
Dakar,2009,25.011499999999998
Dakar,2010,26.103666666666665
Dakar,2011,25.410999999999998
Dakar,2012,25.473000000000003
Dakar,2013,24.695375000000002
Dalian,1837,21.614
Dalian,1839,8.944833333333333
Dalian,1840,9.704499999999998
Dalian,1841,8.68375
Dalian,1842,9.640333333333333
Dalian,1843,9.842
Dalian,1844,9.821166666666668
Dalian,1845,9.778416666666665
Dalian,1846,10.231333333333334
Dalian,1847,10.160416666666668
Dalian,1848,9.911499999999998
Dalian,1849,9.9275
Dalian,1850,9.049
Dalian,1851,8.719
Dalian,1852,8.938666666666665
Dalian,1853,9.262166666666667
Dalian,1854,10.012416666666667
Dalian,1855,10.285833333333334
Dalian,1856,9.796249999999999
Dalian,1857,9.692333333333334
Dalian,1858,10.010833333333332
Dalian,1859,9.996166666666667
Dalian,1860,8.794583333333332
Dalian,1861,9.173333333333334
Dalian,1862,9.097
Dalian,1863,10.151083333333332
Dalian,1864,9.435416666666667
Dalian,1865,9.629916666666668
Dalian,1866,9.80875
Dalian,1867,10.22125
Dalian,1868,10.023833333333334
Dalian,1869,10.400250000000002
Dalian,1870,9.750333333333332
Dalian,1871,9.905666666666667
Dalian,1872,9.738749999999998
Dalian,1873,9.76825
Dalian,1874,10.128416666666668
Dalian,1875,10.0665
Dalian,1876,10.45725
Dalian,1877,9.788833333333335
Dalian,1878,9.785416666666666
Dalian,1879,9.956083333333334
Dalian,1880,9.618416666666667
Dalian,1881,9.707916666666668
Dalian,1882,10.094583333333334
Dalian,1883,9.680083333333334
Dalian,1884,9.041749999999999
Dalian,1885,9.427833333333334
Dalian,1886,9.822250000000002
Dalian,1887,9.707833333333333
Dalian,1888,9.568999999999999
Dalian,1889,9.350833333333336
Dalian,1890,10.541
Dalian,1891,10.075249999999999
Dalian,1892,9.33775
Dalian,1893,9.155
Dalian,1894,10.66125
Dalian,1895,9.215083333333332
Dalian,1896,9.679083333333333
Dalian,1897,9.859000000000002
Dalian,1898,10.938166666666667
Dalian,1899,10.919500000000001
Dalian,1900,10.268166666666668
Dalian,1901,9.926333333333334
Dalian,1902,10.672916666666666
Dalian,1903,10.485333333333333
Dalian,1904,10.052416666666666
Dalian,1905,9.991083333333332
Dalian,1906,9.734499999999999
Dalian,1907,9.988666666666667
Dalian,1908,9.740666666666668
Dalian,1909,9.579666666666665
Dalian,1910,9.411999999999997
Dalian,1911,9.445416666666665
Dalian,1912,9.349083333333333
Dalian,1913,9.405333333333333
Dalian,1914,10.625666666666666
Dalian,1915,9.450166666666666
Dalian,1916,9.730916666666667
Dalian,1917,9.251916666666666
Dalian,1918,9.835166666666668
Dalian,1919,10.127583333333332
Dalian,1920,10.550083333333335
Dalian,1921,9.858583333333332
Dalian,1922,10.018500000000001
Dalian,1923,9.688166666666667
Dalian,1924,9.957666666666666
Dalian,1925,9.941833333333335
Dalian,1926,10.119916666666667
Dalian,1927,10.192166666666667
Dalian,1928,10.008166666666666
Dalian,1929,10.105833333333331
Dalian,1930,10.317166666666665
Dalian,1931,9.671000000000001
Dalian,1932,10.408916666666668
Dalian,1933,9.76175
Dalian,1934,9.781416666666667
Dalian,1935,10.831666666666669
Dalian,1936,9.489500000000001
Dalian,1937,10.334166666666667
Dalian,1938,10.440583333333333
Dalian,1939,10.867166666666668
Dalian,1940,10.417166666666667
Dalian,1941,10.517333333333333
Dalian,1942,10.303166666666666
Dalian,1943,10.825583333333334
Dalian,1944,10.159499999999998
Dalian,1945,10.042500000000002
Dalian,1946,10.885333333333335
Dalian,1947,8.838000000000001
Dalian,1948,10.859333333333334
Dalian,1949,10.800666666666665
Dalian,1950,10.537
Dalian,1951,10.537166666666666
Dalian,1952,10.369250000000001
Dalian,1953,10.265166666666667
Dalian,1954,9.866833333333334
Dalian,1955,10.746833333333333
Dalian,1956,9.383000000000001
Dalian,1957,9.585500000000001
Dalian,1958,10.521083333333333
Dalian,1959,10.997416666666666
Dalian,1960,10.481083333333332
Dalian,1961,11.179999999999998
Dalian,1962,10.485583333333334
Dalian,1963,10.453166666666666
Dalian,1964,10.242666666666665
Dalian,1965,10.547916666666667
Dalian,1966,10.274166666666666
Dalian,1967,10.294333333333332
Dalian,1968,10.529166666666667
Dalian,1969,9.273249999999999
Dalian,1970,10.029416666666668
Dalian,1971,10.314416666666666
Dalian,1972,10.278666666666666
Dalian,1973,10.770000000000001
Dalian,1974,10.071333333333333
Dalian,1975,11.265666666666668
Dalian,1976,9.8515
Dalian,1977,10.499249999999998
Dalian,1978,10.75875
Dalian,1979,10.658666666666667
Dalian,1980,9.994416666666666
Dalian,1981,10.5585
Dalian,1982,11.269416666666666
Dalian,1983,11.275666666666668
Dalian,1984,10.234583333333335
Dalian,1985,9.790166666666666
Dalian,1986,10.321250000000001
Dalian,1987,10.4135
Dalian,1988,10.987249999999998
Dalian,1989,11.518583333333332
Dalian,1990,11.263666666666666
Dalian,1991,10.855000000000002
Dalian,1992,10.9625
Dalian,1993,10.839083333333335
Dalian,1994,11.654666666666666
Dalian,1995,11.144083333333333
Dalian,1996,10.71375
Dalian,1997,11.413166666666667
Dalian,1998,11.79125
Dalian,1999,11.714083333333335
Dalian,2000,11.141083333333334
Dalian,2001,11.158916666666668
Dalian,2002,11.591666666666669
Dalian,2003,11.269333333333334
Dalian,2004,11.811666666666666
Dalian,2005,10.966000000000001
Dalian,2006,11.449166666666668
Dalian,2007,12.054333333333332
Dalian,2008,11.503083333333334
Dalian,2009,11.389416666666667
Dalian,2010,10.481916666666669
Dalian,2011,10.913583333333335
Dalian,2012,10.546249999999999
Dalian,2013,11.445624999999998
Dar Es Salaam,1850,24.856818181818184
Dar Es Salaam,1859,25.400700000000004
Dar Es Salaam,1864,25.057999999999996
Dar Es Salaam,1875,24.545125
Dar Es Salaam,1876,24.985000000000003
Dar Es Salaam,1877,25.636083333333335
Dar Es Salaam,1878,25.667833333333334
Dar Es Salaam,1880,25.211454545454544
Dar Es Salaam,1881,26.828666666666667
Dar Es Salaam,1889,25.412166666666668
Dar Es Salaam,1890,24.94890909090909
Dar Es Salaam,1891,25.003249999999998
Dar Es Salaam,1892,25.50666666666667
Dar Es Salaam,1893,25.086250000000003
Dar Es Salaam,1894,25.469166666666663
Dar Es Salaam,1895,25.54283333333333
Dar Es Salaam,1896,25.645083333333336
Dar Es Salaam,1897,25.854916666666668
Dar Es Salaam,1898,26.011583333333334
Dar Es Salaam,1899,25.313499999999994
Dar Es Salaam,1900,25.763749999999998
Dar Es Salaam,1901,25.339333333333332
Dar Es Salaam,1902,25.80158333333333
Dar Es Salaam,1903,25.696750000000005
Dar Es Salaam,1904,24.964750000000006
Dar Es Salaam,1905,25.624750000000002
Dar Es Salaam,1906,25.23091666666667
Dar Es Salaam,1907,25.27425
Dar Es Salaam,1908,25.566999999999997
Dar Es Salaam,1909,25.270583333333335
Dar Es Salaam,1910,25.106500000000008
Dar Es Salaam,1911,25.129
Dar Es Salaam,1912,25.508333333333336
Dar Es Salaam,1913,25.398083333333336
Dar Es Salaam,1914,25.859750000000005
Dar Es Salaam,1915,25.69541666666667
Dar Es Salaam,1916,25.380583333333334
Dar Es Salaam,1917,25.289000000000005
Dar Es Salaam,1918,25.15041666666667
Dar Es Salaam,1919,25.67125
Dar Es Salaam,1920,25.389916666666664
Dar Es Salaam,1921,25.37008333333333
Dar Es Salaam,1922,25.435666666666673
Dar Es Salaam,1923,25.49241666666667
Dar Es Salaam,1924,25.471666666666668
Dar Es Salaam,1925,25.467916666666667
Dar Es Salaam,1926,25.81308333333334
Dar Es Salaam,1927,25.348916666666668
Dar Es Salaam,1928,25.515083333333337
Dar Es Salaam,1929,25.66541666666667
Dar Es Salaam,1930,25.424916666666665
Dar Es Salaam,1931,25.874416666666665
Dar Es Salaam,1932,25.569000000000003
Dar Es Salaam,1933,25.6155
Dar Es Salaam,1934,25.494083333333332
Dar Es Salaam,1935,25.57716666666667
Dar Es Salaam,1936,25.618
Dar Es Salaam,1937,25.667249999999996
Dar Es Salaam,1938,25.558083333333332
Dar Es Salaam,1939,25.610749999999996
Dar Es Salaam,1940,25.86808333333333
Dar Es Salaam,1941,26.195333333333334
Dar Es Salaam,1942,25.79691666666667
Dar Es Salaam,1943,25.512416666666667
Dar Es Salaam,1944,25.600666666666665
Dar Es Salaam,1945,25.5535
Dar Es Salaam,1946,25.850916666666667
Dar Es Salaam,1947,25.624333333333336
Dar Es Salaam,1948,25.70441666666667
Dar Es Salaam,1949,25.907833333333333
Dar Es Salaam,1950,25.54733333333333
Dar Es Salaam,1951,25.784750000000003
Dar Es Salaam,1952,26.015416666666667
Dar Es Salaam,1953,25.90425
Dar Es Salaam,1954,25.858083333333337
Dar Es Salaam,1955,25.555333333333333
Dar Es Salaam,1956,25.426583333333337
Dar Es Salaam,1957,25.60683333333333
Dar Es Salaam,1958,26.13025
Dar Es Salaam,1959,25.90825
Dar Es Salaam,1960,25.637666666666664
Dar Es Salaam,1961,25.91858333333333
Dar Es Salaam,1962,25.75541666666666
Dar Es Salaam,1963,25.492500000000003
Dar Es Salaam,1964,25.515249999999998
Dar Es Salaam,1965,25.48975
Dar Es Salaam,1966,25.812416666666667
Dar Es Salaam,1967,25.860250000000004
Dar Es Salaam,1968,25.389666666666667
Dar Es Salaam,1969,25.928916666666666
Dar Es Salaam,1970,25.882833333333334
Dar Es Salaam,1971,25.384583333333335
Dar Es Salaam,1972,25.782916666666665
Dar Es Salaam,1973,25.768
Dar Es Salaam,1974,25.508166666666664
Dar Es Salaam,1975,25.77766666666666
Dar Es Salaam,1976,25.822333333333336
Dar Es Salaam,1977,26.02025
Dar Es Salaam,1978,25.799416666666673
Dar Es Salaam,1979,25.785333333333337
Dar Es Salaam,1980,25.95358333333333
Dar Es Salaam,1981,25.838583333333336
Dar Es Salaam,1982,25.979666666666663
Dar Es Salaam,1983,26.271999999999995
Dar Es Salaam,1984,25.555666666666667
Dar Es Salaam,1985,25.72075
Dar Es Salaam,1986,25.98416666666667
Dar Es Salaam,1987,26.497750000000007
Dar Es Salaam,1988,26.425250000000002
Dar Es Salaam,1989,25.759333333333334
Dar Es Salaam,1990,26.146749999999997
Dar Es Salaam,1991,26.24083333333333
Dar Es Salaam,1992,26.144333333333336
Dar Es Salaam,1993,26.010666666666662
Dar Es Salaam,1994,26.346750000000004
Dar Es Salaam,1995,26.267916666666668
Dar Es Salaam,1996,26.021999999999995
Dar Es Salaam,1997,26.189833333333336
Dar Es Salaam,1998,26.58516666666667
Dar Es Salaam,1999,26.14816666666667
Dar Es Salaam,2000,26.1835
Dar Es Salaam,2001,26.275249999999996
Dar Es Salaam,2002,26.359083333333334
Dar Es Salaam,2003,26.692666666666668
Dar Es Salaam,2004,26.342250000000003
Dar Es Salaam,2005,26.796249999999997
Dar Es Salaam,2006,26.36191666666667
Dar Es Salaam,2007,26.45108333333333
Dar Es Salaam,2008,26.17458333333333
Dar Es Salaam,2009,26.668333333333333
Dar Es Salaam,2010,26.704416666666663
Dar Es Salaam,2011,26.55791666666667
Dar Es Salaam,2012,26.508250000000004
Dar Es Salaam,2013,26.763125000000002
Delhi,1796,25.03025
Delhi,1797,26.711900000000004
Delhi,1798,24.289700000000003
Delhi,1799,25.284166666666664
Delhi,1800,25.207333333333334
Delhi,1801,24.2161
Delhi,1802,25.62816666666667
Delhi,1803,25.37908333333333
Delhi,1804,25.679083333333335
Delhi,1805,25.301916666666667
Delhi,1806,25.22083333333333
Delhi,1807,24.9726
Delhi,1813,24.561249999999998
Delhi,1814,23.733
Delhi,1815,24.087166666666672
Delhi,1816,23.697750000000003
Delhi,1817,23.859583333333333
Delhi,1818,24.369333333333334
Delhi,1819,23.903333333333336
Delhi,1820,24.117500000000003
Delhi,1821,24.826000000000004
Delhi,1822,24.933916666666665
Delhi,1823,24.634333333333334
Delhi,1824,25.295333333333332
Delhi,1825,25.114500000000003
Delhi,1826,25.11675
Delhi,1827,25.357083333333332
Delhi,1828,24.899666666666665
Delhi,1829,24.707250000000002
Delhi,1830,25.069166666666664
Delhi,1831,24.426
Delhi,1832,24.6232
Delhi,1833,24.845083333333335
Delhi,1834,24.81566666666667
Delhi,1835,23.897333333333332
Delhi,1836,24.543083333333332
Delhi,1837,24.41658333333333
Delhi,1838,24.38141666666667
Delhi,1839,24.45466666666667
Delhi,1840,24.715500000000002
Delhi,1841,24.493583333333333
Delhi,1842,24.776083333333336
Delhi,1843,24.746416666666665
Delhi,1844,24.355833333333333
Delhi,1845,24.603916666666663
Delhi,1846,25.155916666666666
Delhi,1847,24.661
Delhi,1848,24.449916666666667
Delhi,1849,24.4905
Delhi,1850,24.77791666666667
Delhi,1851,24.757583333333333
Delhi,1852,24.652
Delhi,1853,24.88291666666667
Delhi,1854,25.02133333333333
Delhi,1855,25.240454545454543
Delhi,1856,23.862272727272728
Delhi,1857,24.301083333333334
Delhi,1870,24.889499999999998
Delhi,1871,24.882416666666668
Delhi,1872,24.943916666666667
Delhi,1873,25.05633333333334
Delhi,1874,24.252909090909096
Delhi,1875,25.382833333333334
Delhi,1876,24.931500000000003
Delhi,1877,25.081666666666663
Delhi,1878,25.182750000000002
Delhi,1879,24.859916666666667
Delhi,1880,25.454333333333334
Delhi,1881,25.087083333333336
Delhi,1882,24.891166666666663
Delhi,1883,24.82491666666667
Delhi,1884,24.666666666666668
Delhi,1885,24.376583333333333
Delhi,1886,24.89366666666667
Delhi,1887,24.897333333333332
Delhi,1888,24.882416666666668
Delhi,1889,25.214749999999995
Delhi,1890,25.05791666666667
Delhi,1891,24.679166666666664
Delhi,1892,25.487583333333333
Delhi,1893,23.83791666666667
Delhi,1894,24.735916666666665
Delhi,1895,25.151416666666666
Delhi,1896,25.83441666666667
Delhi,1897,25.39408333333333
Delhi,1898,25.552583333333335
Delhi,1899,25.855416666666667
Delhi,1900,25.55966666666667
Delhi,1901,25.493166666666667
Delhi,1902,25.660833333333333
Delhi,1903,25.141000000000002
Delhi,1904,25.068583333333326
Delhi,1905,24.74875
Delhi,1906,25.165833333333328
Delhi,1907,25.02425
Delhi,1908,25.140666666666664
Delhi,1909,24.746250000000003
Delhi,1910,24.810249999999996
Delhi,1911,25.355833333333333
Delhi,1912,25.247083333333336
Delhi,1913,24.944083333333335
Delhi,1914,25.120083333333337
Delhi,1915,25.73483333333333
Delhi,1916,25.068
Delhi,1917,23.8425
Delhi,1918,25.279833333333332
Delhi,1919,24.837083333333336
Delhi,1920,24.98708333333333
Delhi,1921,26.042583333333337
Delhi,1922,25.18308333333334
Delhi,1923,25.261083333333335
Delhi,1924,24.98216666666666
Delhi,1925,24.85108333333333
Delhi,1926,24.779749999999996
Delhi,1927,24.731916666666667
Delhi,1928,25.654500000000002
Delhi,1929,25.387833333333337
Delhi,1930,25.098583333333334
Delhi,1931,25.578083333333336
Delhi,1932,25.627416666666665
Delhi,1933,24.518749999999997
Delhi,1934,24.960666666666672
Delhi,1935,24.806
Delhi,1936,24.755166666666668
Delhi,1937,24.809250000000002
Delhi,1938,25.36041666666667
Delhi,1939,25.23675
Delhi,1940,25.0735
Delhi,1941,26.302083333333343
Delhi,1942,25.395
Delhi,1943,25.252666666666666
Delhi,1944,24.982916666666668
Delhi,1945,24.780083333333334
Delhi,1946,25.46783333333333
Delhi,1947,25.724833333333336
Delhi,1948,25.44808333333333
Delhi,1949,25.59841666666667
Delhi,1950,24.66125
Delhi,1951,25.58408333333333
Delhi,1952,25.835916666666666
Delhi,1953,26.13633333333334
Delhi,1954,25.67716666666667
Delhi,1955,25.153583333333334
Delhi,1956,25.301
Delhi,1957,24.905833333333337
Delhi,1958,25.93433333333334
Delhi,1959,25.5565
Delhi,1960,25.534916666666664
Delhi,1961,24.804249999999996
Delhi,1962,25.18466666666666
Delhi,1963,25.456
Delhi,1964,25.048
Delhi,1965,25.256000000000004
Delhi,1966,25.518
Delhi,1967,24.975333333333335
Delhi,1968,25.020916666666665
Delhi,1969,25.801083333333338
Delhi,1970,25.38716666666667
Delhi,1971,24.80666666666667
Delhi,1972,25.4235
Delhi,1973,25.56316666666667
Delhi,1974,25.520666666666667
Delhi,1975,25.023583333333335
Delhi,1976,25.32875
Delhi,1977,25.405083333333337
Delhi,1978,25.206083333333336
Delhi,1979,25.8105
Delhi,1980,26.015583333333336
Delhi,1981,25.787666666666667
Delhi,1982,25.175583333333332
Delhi,1983,24.747333333333334
Delhi,1984,25.56408333333333
Delhi,1985,25.864583333333332
Delhi,1986,25.309083333333334
Delhi,1987,26.538999999999998
Delhi,1988,26.10566666666666
Delhi,1989,25.43258333333333
Delhi,1990,25.53825
Delhi,1991,25.73866666666667
Delhi,1992,25.521083333333337
Delhi,1993,25.921416666666673
Delhi,1994,25.86916666666667
Delhi,1995,25.920333333333332
Delhi,1996,25.54641666666667
Delhi,1997,24.708166666666667
Delhi,1998,25.769000000000002
Delhi,1999,26.362833333333338
Delhi,2000,26.048333333333332
Delhi,2001,25.862916666666667
Delhi,2002,26.63433333333333
Delhi,2003,25.721083333333336
Delhi,2004,26.23991666666667
Delhi,2005,25.716083333333334
Delhi,2006,26.365916666666667
Delhi,2007,26.14566666666667
Delhi,2008,25.674999999999997
Delhi,2009,26.55425
Delhi,2010,26.520249999999994
Delhi,2011,25.629500000000004
Delhi,2012,25.889416666666666
Delhi,2013,26.70925
Dhaka,1796,25.34866666666667
Dhaka,1797,26.3641
Dhaka,1798,25.216299999999997
Dhaka,1799,25.60841666666667
Dhaka,1800,25.542666666666662
Dhaka,1801,25.135700000000003
Dhaka,1802,25.97816666666667
Dhaka,1803,25.732166666666668
Dhaka,1804,26.04541666666667
Dhaka,1805,25.642666666666667
Dhaka,1806,25.55666666666666
Dhaka,1807,25.1548
Dhaka,1813,24.89816666666667
Dhaka,1814,24.506727272727275
Dhaka,1815,24.427083333333332
Dhaka,1816,24.194249999999997
Dhaka,1817,24.213416666666664
Dhaka,1818,24.262249999999998
Dhaka,1819,24.005499999999998
Dhaka,1820,24.32883333333334
Dhaka,1821,25.257166666666667
Dhaka,1822,25.457166666666666
Dhaka,1823,25.101333333333333
Dhaka,1824,25.64466666666667
Dhaka,1825,25.442583333333335
Dhaka,1826,25.463000000000005
Dhaka,1827,25.662333333333333
Dhaka,1828,25.240750000000002
Dhaka,1829,25.051583333333337
Dhaka,1830,25.37575
Dhaka,1831,24.793333333333337
Dhaka,1832,25.159200000000002
Dhaka,1833,25.23166666666667
Dhaka,1834,25.008750000000003
Dhaka,1835,23.978416666666664
Dhaka,1836,25.04291666666667
Dhaka,1837,24.90025
Dhaka,1838,24.848333333333333
Dhaka,1839,24.89283333333334
Dhaka,1840,25.2805
Dhaka,1841,25.377499999999998
Dhaka,1842,25.041416666666663
Dhaka,1843,25.09958333333334
Dhaka,1844,24.670916666666667
Dhaka,1845,24.85075
Dhaka,1846,25.026083333333336
Dhaka,1847,24.702416666666668
Dhaka,1848,24.726499999999998
Dhaka,1849,24.709166666666665
Dhaka,1850,25.230083333333337
Dhaka,1851,25.205416666666668
Dhaka,1852,24.90575
Dhaka,1853,25.389000000000006
Dhaka,1854,25.399333333333335
Dhaka,1855,25.334166666666672
Dhaka,1856,24.89383333333333
Dhaka,1857,24.622333333333334
Dhaka,1858,25.218166666666665
Dhaka,1859,25.278250000000003
Dhaka,1860,25.013999999999996
Dhaka,1861,24.937249999999995
Dhaka,1863,25.151499999999995
Dhaka,1864,24.982083333333335
Dhaka,1865,25.356750000000005
Dhaka,1866,25.461583333333333
Dhaka,1867,25.427666666666667
Dhaka,1868,25.07075
Dhaka,1869,25.050166666666666
Dhaka,1870,25.125
Dhaka,1871,25.35075
Dhaka,1872,25.347916666666674
Dhaka,1873,25.350833333333338
Dhaka,1874,25.1465
Dhaka,1875,25.22125
Dhaka,1876,25.140916666666666
Dhaka,1877,25.076750000000004
Dhaka,1878,25.817583333333328
Dhaka,1879,25.78775
Dhaka,1880,25.18183333333334
Dhaka,1881,25.2135
Dhaka,1882,25.466000000000005
Dhaka,1883,24.971166666666665
Dhaka,1884,24.825249999999997
Dhaka,1885,25.323333333333334
Dhaka,1886,25.394833333333334
Dhaka,1887,25.113166666666668
Dhaka,1888,25.245166666666666
Dhaka,1889,25.848
Dhaka,1890,25.209833333333336
Dhaka,1891,25.28933333333333
Dhaka,1892,25.37366666666667
Dhaka,1893,24.551083333333334
Dhaka,1894,25.44083333333333
Dhaka,1895,25.386333333333337
Dhaka,1896,25.838499999999996
Dhaka,1897,25.88666666666666
Dhaka,1898,25.48483333333333
Dhaka,1899,25.291166666666665
Dhaka,1900,25.94216666666666
Dhaka,1901,25.72241666666667
Dhaka,1902,25.426916666666667
Dhaka,1903,25.594250000000002
Dhaka,1904,25.335083333333333
Dhaka,1905,24.751666666666665
Dhaka,1906,25.511583333333338
Dhaka,1907,25.375583333333335
Dhaka,1908,25.51975
Dhaka,1909,25.60183333333333
Dhaka,1910,25.18225
Dhaka,1911,25.224500000000003
Dhaka,1912,25.394666666666666
Dhaka,1913,25.11216666666667
Dhaka,1914,25.27966666666666
Dhaka,1915,25.803333333333338
Dhaka,1916,25.5625
Dhaka,1917,25.221666666666675
Dhaka,1918,25.128749999999997
Dhaka,1919,25.6365
Dhaka,1920,25.568749999999998
Dhaka,1921,25.488583333333334
Dhaka,1922,25.770416666666666
Dhaka,1923,25.565166666666666
Dhaka,1924,25.918666666666667
Dhaka,1925,25.175249999999995
Dhaka,1926,25.51466666666667
Dhaka,1927,25.445750000000004
Dhaka,1928,25.70108333333333
Dhaka,1929,25.441833333333335
Dhaka,1930,25.373166666666666
Dhaka,1931,25.773166666666665
Dhaka,1932,25.851250000000004
Dhaka,1933,25.431166666666666
Dhaka,1934,25.476499999999998
Dhaka,1935,25.707916666666673
Dhaka,1936,25.579166666666666
Dhaka,1937,25.325333333333333
Dhaka,1938,25.708333333333332
Dhaka,1939,25.934416666666664
Dhaka,1940,25.66891666666667
Dhaka,1941,25.93358333333333
Dhaka,1942,25.882749999999998
Dhaka,1943,25.647666666666666
Dhaka,1944,25.632500000000004
Dhaka,1945,25.445250000000005
Dhaka,1946,25.624666666666666
Dhaka,1947,25.877583333333337
Dhaka,1948,25.731416666666664
Dhaka,1949,25.355249999999998
Dhaka,1950,25.706416666666666
Dhaka,1951,26.047833333333333
Dhaka,1952,25.84875
Dhaka,1953,26.059083333333334
Dhaka,1954,25.858166666666666
Dhaka,1955,25.740166666666667
Dhaka,1956,25.6335
Dhaka,1957,25.94666666666667
Dhaka,1958,26.5335
Dhaka,1959,25.62483333333334
Dhaka,1960,26.110583333333334
